timestamp_s,pid,cpu,comm,ctx_switches,voluntary_switches,involuntary_switches,cpu_migrations,total_runtime_ns,avg_runq_latency_ns,max_runq_latency_ns,minor_faults,kernel_faults,kmalloc_count,kfree_count,total_alloc_bytes,total_free_bytes,large_page_allocs,syscall_count,avg_syscall_latency_ns,max_syscall_latency_ns,read_count,write_count,read_bytes,write_bytes,mmap_count,futex_count,avg_futex_latency_ns,epoll_count,avg_epoll_latency_ns,poll_count,syscall_error_count,mutex_contentions,avg_mutex_wait_ns,max_mutex_wait_ns,rwsem_read_contentions,avg_rwsem_read_wait_ns,rwsem_write_contentions,avg_rwsem_write_wait_ns,max_rwsem_write_wait_ns,label
1774161156.348,100230,9,Indexed~IO #783,4,4,0,0,585626,2970,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82643,8,libuv-worker,1,1,0,0,34995,5080,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82605,2,code,59,59,0,0,9535328,8719,124754,133,1,8,0,6144,0,4,305,1730315,200640587,81,30,4473,240,0,185,24465,9,58032363,0,3,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35314,12,TaskCon~ller #1,2,2,0,0,65313,7083,10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83608,9,code,6,6,0,0,565967,7946,13005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4145,9,gnome-session-s,1,1,0,0,35426,2635,2635,0,0,0,0,0,0,0,1,751,751,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1481,8,NetworkManager,4,4,0,0,574695,4756,10229,0,0,4,9,192,0,0,20,1064,3266,4,6,32,48,0,0,0,10,864,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,0,12,swapper/12,2040,0,2040,1880,1261183331,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7774,5,Cache2 I/O,10,10,0,0,528038,81679,754863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,28469,7,TaskCon~ller #0,1,1,0,0,61305,6242,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7758,7,IPDL Background,99,99,0,0,2450161,2623,23133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7847,2,IPC I/O Child,9,9,0,0,468226,5792,15769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4187,14,pool-spawner,2,2,0,0,228749,2620,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82401,9,ThreadPoolForeg,3,3,0,0,105568,4495,7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102109,12,docker,58,58,0,0,485249,3700,36398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21437,3,TaskCon~ller #0,2,2,0,0,344154,7769,10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7758,2,IPDL Background,84,84,0,0,3752924,7764,56135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,44360,15,JS Watchdog,3,3,0,0,49423,3893,6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20929,7,Backgro~Pool #7,1,1,0,0,34775,2785,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7754,2,IPC I/O Parent,33,33,0,0,1742998,8049,14257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4220,14,gnome-shel:cs0,74,74,0,0,8331655,6895,16811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,97802,6,Timer,20,20,0,0,302188,3501,12072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102249,14,docker,2,2,0,0,145321,3527,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102255,9,docker,1,1,0,0,170770,2785,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98456,10,Web Content,14,14,0,0,1405180,9814,20568,0,0,9,9,4608,0,0,94,43431122,1000222930,28,14,28,14,0,15,3723,0,0,37,1,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1151,14,rtkit-daemon,1,1,0,0,21550,3988,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,96353,12,Web Content,19,19,0,0,2188666,15246,19406,0,0,12,12,6144,0,0,119,51148544,1000634119,36,18,36,18,0,18,6618,0,0,47,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7967,12,WebExtensions,15,14,1,0,5467942,8925,18244,2,0,5,5,5120,0,0,80,86774200,5052857445,23,10,23,10,0,18,4205,0,0,29,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98460,12,IPC I/O Child,1,1,0,0,41638,3987,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35308,14,Timer,72,71,1,0,2214105,6330,34484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101915,4,sudo,3,3,0,0,136646,4698,6552,0,1,2,1,2048,0,0,6,8920,34916,3,3,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82566,11,ThreadPoolForeg,6,6,0,0,238316,6787,26550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1367,0,abrt-dump-journ,4,4,0,0,498183,8954,16240,2,0,0,5,0,0,0,8,4598,13105,8,0,208,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102206,0,docker,3,3,0,0,178123,63960,124834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101714,8,kworker/8:1,83,83,0,0,3314440,37766,971838,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82599,11,ThreadPoolForeg,1,1,0,0,69319,16872,16872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101834,9,pool-9940,13,13,0,0,361367,8261,48401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,0,7,swapper/7,8839,0,8839,7801,2105424492,0,0,0,0,2,209,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,28470,9,TaskCon~ller #1,2,2,0,0,59131,124062,244978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,137,2,kworker/2:1H,5,5,0,0,81471,4664,8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102172,15,SSL Cert #149,1,1,0,0,433912,4188,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21413,5,JS Watchdog,23,23,0,0,952824,15285,28733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,97789,6,IPC I/O Child,1,1,0,0,26770,2835,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7743,12,zen,34,31,3,0,4709322,13030,25218,11,0,141,382,76864,0,0,428,8794980,250381575,21,69,21,69,0,200,15143031,25,17324357,113,31,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102168,9,pool-9964,41,36,5,0,1229118,53515,997226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83772,6,cpptools,2,2,0,0,79569,7444,7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20230,5,Socket Thread,14,14,0,0,322083,2028,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20241,10,Timer,48,48,0,0,2921211,15700,45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20708,14,Timer,30,30,0,0,648916,4846,33733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83079,4,code,2,2,0,0,333365,4638,4999,0,0,0,0,0,0,0,6,333284912,999876713,2,0,1586,0,0,4,499919248,0,0,0,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4478,8,ibus-extension-,1,1,0,0,45486,2725,2725,0,0,0,51,0,0,0,135,768,2494,27,69,216,552,0,5,685,0,0,34,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7757,7,Socket Thread,180,178,2,0,12026870,1752,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20187,14,Isolated Servic,21,21,0,0,1732392,6605,17483,79,0,20,12,10704,0,1,104,123999700,9044246134,30,12,30,12,0,30,67033044,0,0,32,3,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4613,14,gmain,4,4,0,0,204351,4027,5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20247,2,TaskCon~ller #1,1,1,0,0,19366,5149,5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102169,2,pool-9965,1,1,0,0,8476,1573,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4143,14,gdbus,1,1,0,0,42880,2084,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82630,7,Chrome_ChildIOT,7,7,0,0,341732,88972,608809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,121,15,kcompactd0,17,17,0,0,5589106,2385,8175,0,0,1,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102151,14,docker,1,1,0,0,42310,1943,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98460,11,IPC I/O Child,14,14,0,0,913250,11890,20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102176,15,docker,62,62,0,0,381316,3549,67687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,84,7,migration/7,7,7,0,0,74679,7627,24516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82403,10,Chrome_IOThread,10,10,0,0,1228009,9720,19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82700,0,libuv-worker,4,4,0,0,131237,3997,7304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,44369,5,TaskCon~ller #0,3,3,0,0,87874,3136,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102168,0,pool-9964,8,8,0,0,133428,4761,25338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102098,2,docker,2,2,0,0,193682,22937,41417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83785,7,cpptools,1,1,0,0,79449,14437,14437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,28464,14,Timer,45,45,0,0,1006782,4965,36127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82390,9,code,85,83,2,0,7460886,3349,28924,17,0,96,129,52256,0,2,165,4191354,339498955,79,27,191,76,2,22,1914,35,19752644,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98456,6,Web Content,32,32,0,0,3252646,19849,335999,0,0,21,21,10752,0,0,213,52456003,1000794801,64,32,64,32,0,32,6062,0,0,85,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82390,12,code,7,6,1,0,779787,11620,19065,2,0,15,23,12320,0,0,24,63413722,1514595217,7,6,42,339,0,4,378649826,7,1033465,0,1,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4817,5,ibus-engine-sim,16,16,0,0,988771,5387,13135,0,0,0,0,0,0,0,40,1805,8807,15,13,120,104,0,12,1917,0,0,0,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102227,9,pool-9970,16,16,0,0,343303,2720,16561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82574,6,code,1,1,0,0,20739,2324,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102246,4,pool-9974,1,1,0,0,15499,4258,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102168,2,pool-9964,31,30,1,0,764681,13139,310521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,73,3,ksoftirqd/3,4,4,0,0,41738,6524,21320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20296,2,Socket Thread,3,3,0,0,127629,2020,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7837,10,zen:gdrv0,2,2,0,0,210344,2565,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98257,9,Backgro~ool #54,4,4,0,0,293729,6842,13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,16,4,rcu_preempt,178,178,0,0,2648319,10730,91271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7747,0,WaylandProxy,2504,2504,0,0,39705760,2184,15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82465,14,code,1,1,0,0,17352,302246,302246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4206,15,KMS thread,559,559,0,0,20039202,2533,20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7894,7,Timer,5,5,0,0,76716,3316,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,66510,4,kworker/u64:23,2,2,0,0,91221,7924,9748,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1481,0,NetworkManager,9,8,1,0,1110066,2305,2996,0,0,2,30,2048,0,0,69,956,2775,12,23,96,184,0,5,1428,23,765,6,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7988,0,TaskCon~ller #0,2,2,0,0,161442,71549,141145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82605,0,code,25,25,0,0,2878425,5305,16601,152,3,8,0,6144,0,4,108,5876,56957,26,15,1097,120,0,65,5921,2,25272,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,8019,7,Isolated Web Co,18,18,0,0,1666663,3303,14537,0,0,11,11,5632,0,0,114,87719855,1000076196,34,17,34,17,0,16,1859,0,0,47,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102063,2,docker,4,4,0,0,191968,49606,143118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102169,8,pool-9965,33,33,0,0,483824,1603,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102131,8,stress-ng,3,1,2,0,9059432,8911,10600,131,1,2265,2264,3254624,0,0,792,1467,27181,750,34,9096,69,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7758,1,IPDL Background,36,36,0,0,749950,2149,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35295,1,IPC I/O Child,27,27,0,0,675637,2994,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82390,6,code,59,59,0,0,6789448,7711,16761,4,0,98,140,65536,0,4,102,3708201,377259985,57,17,204,45,0,22,2382,6,62995683,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,117,9,kauditd,24,24,0,0,840821,11593,19727,0,0,20,40,40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102162,5,docker,9,9,0,0,486642,2372,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102125,10,docker,6,6,0,0,322523,6415,22111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1147,4,systemd-machine,2,2,0,0,75161,28503,28564,0,0,0,9,0,0,0,2,67341,133700,0,0,0,0,0,0,0,2,67341,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4193,5,JS Helper,2,2,0,0,290444,2770,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7758,15,IPDL Background,16,16,0,0,313193,2452,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7238,14,gvfsd-wsdd,2,2,0,0,143208,3206,3777,0,0,1,1,512,0,0,8,1074,2575,2,6,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4206,6,KMS thread,8,8,0,0,746426,8639,14137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7754,6,IPC I/O Parent,36,36,0,0,1249020,10749,215574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4503,2,gdbus,3,3,0,0,527819,293956,643904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101959,5,pool-9948,11,11,0,0,1039465,9320,69801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,85,7,ksoftirqd/7,9,9,0,0,90710,4401,11992,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,99665,11,cpptools-srv,1,1,0,0,29585,20128,20128,0,0,0,0,0,0,0,29,500235185,500885990,0,0,0,0,0,29,500235185,0,0,0,29,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,8031,12,JS Watchdog,1,1,0,0,47189,16921,16921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102145,3,docker,7,7,0,0,40447,2262,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,36477,7,Isolated Web Co,7,7,0,0,881119,6854,15049,10,0,6,59,3072,0,0,123,90811476,1018074083,7,21,7,21,2,68,3432,17,597243873,8,1,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82794,6,code,4,4,0,0,151423,14382,21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102052,14,ps,1,1,0,0,8598970,34725,34725,537,10,558,1096,1107256,0,0,458,3315,15999,411,1,176110,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4617,15,gdbus,1,1,0,0,183544,6602,6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102065,6,docker,1,1,0,0,61215,33492,33492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,936,14,napi/phy0-0,44,44,0,0,1068911,2437,9307,0,0,28,28,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,44475,8,kworker/u64:5,97,97,0,0,2395887,2772,97733,0,0,18,245,73728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102109,4,docker,1,1,0,0,164187,10890,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102080,0,cat,1,1,0,0,770762,21049,21049,126,6,8,74,6848,0,0,13,3110,7714,3,1,1019,187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82607,0,ThreadPoolServi,1,1,0,0,23664,1864,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101922,14,GUsbEventThread,4,4,0,0,96972,3471,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102052,6,ps,1,1,0,0,18159070,0,0,107,0,1669,1717,3431328,0,0,1770,3682,47159,1759,11,946789,44346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1485,14,gdbus,2,2,0,0,347640,2234,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101918,0,pool-spawner,1,1,0,0,47008,3877,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,99672,15,cpptools-srv,6,6,0,0,103321,3232,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4478,5,ibus-extension-,10,10,0,0,126266,6304,46107,0,0,0,15,0,0,0,43,1177,5520,9,13,72,104,0,11,1657,0,0,10,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82819,6,code,4,4,0,0,349104,14977,20408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83406,5,code,11,11,0,0,981074,10057,24857,0,0,0,0,0,0,0,6,3002,6222,3,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1122,2,dbus-broker,49,49,0,0,1807724,3500,12474,0,0,51,146,81920,0,0,85,109066625,2975835214,0,0,0,0,0,0,0,85,109066625,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,36493,6,Timer,14,14,0,0,727893,11374,24846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
