timestamp_ns,pid,cpu,comm,ctx_switches,voluntary_switches,involuntary_switches,cpu_migrations,total_runtime_ns,stall_ns,avg_stall_ns,max_stall_ns,latency_count,avg_runq_ratio,minor_faults,major_faults,kmalloc_count,kfree_count,total_alloc_bytes,total_free_bytes,large_page_allocs,syscall_count,avg_syscall_latency_ns,max_syscall_latency_ns,read_count,write_count,read_bytes,write_bytes,mmap_count,futex_count,avg_futex_latency_ns,epoll_count,avg_epoll_latency_ns,poll_count,syscall_error_count,mutex_contentions,avg_mutex_wait_ns,max_mutex_wait_ns,rwsem_read_contentions,avg_rwsem_read_wait_ns,rwsem_write_contentions,avg_rwsem_write_wait_ns,max_rwsem_write_wait_ns,session_label
3656332512387,49488,2,docker,1,1,0,1,18828506,0,0,0,0,0,1145,6,39,1678,43224,0,0,48,14533,286976,10,0,7831,0,37,1,3987,0,0,0,0,29,768,1183,39,749,0,0,0,idle_baseline
3658381985477,49508,12,docker,11,11,0,0,488782,141173,12833,41438,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680282386657,49852,0,gly-rayon-15,1,1,0,0,672697,35316,35316,35316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726603624920,50270,5,gly-rayon-15,4,0,4,1,133049,78136,78136,78136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683064234676,49908,9,docker,5,4,1,1,801899,49322,9864,18675,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727685854762,6046,8,VizCompositorTh,521,498,23,59,74551651,7439719,14390,61655,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3646071861864,49426,7,docker,2,1,1,0,734542,23684,11842,13485,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726604535522,50229,12,zbus::Connectio,5,5,0,3,621162,16832,3366,5801,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3676643804088,6142,0,ThreadPoolForeg,3,3,0,2,248394,27962,9320,12593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683154758088,49926,14,gly-rayon-11,2,2,0,1,459549,6703,3351,4238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3661921708401,49531,7,kworker/7:1,1,0,1,1,31779,15399,15399,15399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2084,2084,0,0,0,0,0,idle_baseline
3697429659109,50039,6,docker,9,8,1,1,2387753,74710,9338,15880,8,0,200,0,0,1,0,0,0,21,9769,42519,0,0,0,0,1,20,9104,0,0,0,1,2,696,801,1,1242,0,0,0,idle_baseline
3676539327002,6052,8,ThreadPoolForeg,2,2,0,2,66604,1268683,634341,1250458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3695624539745,121,6,kcompactd0,25,24,1,4,795368,475713,20683,40145,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6132,43441,0,0,0,0,0,idle_baseline
3660444310016,49518,0,docker,1,0,1,1,73156,6202,6202,6202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726603711301,50264,6,gly-rayon-0,3,1,2,0,98133,8196,8196,8196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680278870865,49575,6,zbus::Connectio,10,10,0,3,1730263,91219,9121,14988,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3674000165725,6078,9,ThreadPoolForeg,12,12,0,3,1219690,137045,11420,22041,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3711795915290,50125,8,docker,5,5,0,0,263725,92862,18572,42389,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683056813213,49901,12,docker,62,62,0,0,656736,310823,5013,38853,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726604217277,50254,2,gly-rayon-10,4,2,2,1,89799,5029,2514,2855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3668529549402,49680,5,gly-rayon-9,3,2,1,1,179895,7785,2595,3026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3613535005561,49153,6,pool-2724,54,53,1,4,2655023,419553,7769,48420,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3669190070918,4015,11,gnome-shel:cs0,184,183,1,5,26198997,1509650,8249,28052,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3656948316954,49394,10,pool-2755,4,4,0,1,356886,33904,8476,14628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3666967357627,49624,15,gly-rayon-13,2,1,1,1,166481,4338,2169,2234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3700977988195,6136,14,libuv-worker,39,38,1,5,2470129,498022,13105,30647,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3676904583406,49809,10,docker,18,18,0,1,1276143,190438,10579,48692,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3670751319650,49764,5,docker,7,6,1,0,1010718,95389,13627,48340,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3724955685500,50157,12,pool-2811,16,16,0,2,1539649,162643,10165,19827,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728224340208,50292,14,docker,1,0,1,1,151173,6993,6993,6993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3699483663076,50058,14,docker,6,6,0,0,566791,55975,9329,13005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727820300558,8892,15,TaskCon~ller #4,33,32,1,2,10197091,324088,10127,14066,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3678000503994,6057,9,?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3639917417736,49386,2,docker,1,0,1,1,51887,3196,3196,3196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683000197332,5894,8,ThreadPoolForeg,4,4,0,3,430986,48491,12122,15779,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3669262264968,49708,12,gly-rayon-0,1,1,0,0,158616,40095,40095,40095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3705645125638,50092,12,docker,1,0,1,1,241461,12273,12273,12273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3662494103025,49532,0,docker,1,0,1,1,923767,0,0,0,0,0,86,0,3,2,4208,0,0,10,13440,41126,0,0,0,0,1,9,12800,0,0,0,0,4,831,1132,2,1548,0,0,0,idle_baseline
3666967295220,49576,14,zbus::Connectio,1,0,1,1,99506,1673,1673,1673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726603828160,50133,12,pool-2808,45,44,1,10,3784691,497645,11058,33322,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3644020395440,49414,3,docker,1,0,1,1,51186,8696,8696,8696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3720013498714,50178,12,docker,8,8,0,0,1002976,93463,11682,40075,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3731414304077,117,6,kauditd,1,1,0,1,40836,10229,10229,10229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727100966597,50227,10,glycin-svg,3,3,0,1,6958317,17623,8811,8907,2,0,328,0,12,16,4448,0,0,15,32404818,475397297,0,0,0,0,5,10,48601195,0,0,0,8,16,1178,4148,8,1125,0,0,0,idle_baseline
3666966783764,49578,4,zbus::Connectio,2,1,1,1,975043,37950,18975,36087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728482076066,5821,11,code,80,79,1,4,18003301,789045,9863,16901,80,0,29,1,176,224,102368,0,0,357,414709,13350405,82,38,583,715,6,47,15173,32,800948,152,0,200,1197,5641,3,915,0,0,0,idle_baseline
3683156240349,49922,5,blocking-658,3,3,0,0,1069849,10511,3503,5531,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3721947279532,38529,10,kworker/u64:5,128,18,110,18,11470215,1449221,11977,35657,121,0,0,0,11,271,45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1228,77595,24,947,0,0,0,idle_baseline
3683057163488,49903,12,docker,1,1,0,1,300362,6432,6432,6432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3650172164040,49457,15,docker,18,18,0,0,1022962,205323,11406,50144,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3731358429381,1442,14,mt76-tx phy0,1455,1455,0,0,35999412,15838089,10885,66784,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728970708735,50063,1,pool-2801,135,134,1,2,9716334,904358,6748,26850,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3685114056217,49971,9,docker,13,12,1,0,878695,140772,10828,38592,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3712942097979,50086,11,pool-2804,30,29,1,1,1198841,189594,6319,13054,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3670992466048,29487,0,kworker/u65:9,56,33,23,7,1218608,486629,8689,30767,56,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1716,2785,0,0,0,0,0,idle_baseline
3657361713566,5637,5,pool-spawner,3,3,0,1,329154,23995,7998,13896,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3725430446378,8491,12,IPC I/O Parent,432,422,10,51,52829870,4599974,10772,81172,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3609162037332,49206,12,docker,4,4,0,0,483665,69510,17377,41107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3691274504009,50001,9,code,1,0,1,0,1865778,45064,45064,45064,1,0,108,5,16,6,20640,0,0,7,15843,41367,0,1,0,1,2,4,17883,0,0,0,0,10,1080,1884,6,1120,0,0,0,idle_baseline
3623522649560,49293,8,docker,3,2,1,0,197990,55524,18508,38412,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3666967032158,49577,6,zbus::Connectio,1,0,1,1,89998,2474,2474,2474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3670751033194,49765,8,docker,2,2,0,1,462464,51095,25547,39854,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3615318388613,49237,9,docker,1,0,1,1,47579,7284,7284,7284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3625569271749,49297,10,code,1,0,1,1,2915620,0,0,0,0,0,418,2,11,6,8112,0,0,11,7894,16581,0,1,0,1,2,8,6761,0,0,0,0,6,1444,3306,5,1047,0,0,0,idle_baseline
3730227069426,6074,10,code,447,419,28,43,135969752,5015101,11663,26429,430,0,1551,22,124,619,45744,0,0,3042,3176485,100644592,248,328,4992,3462,0,2038,191688,428,21626651,0,7,1212,1385,34093,6,646,0,0,0,idle_baseline
3729473979994,50184,7,pool-2816,7,6,1,1,908106,54170,7738,13856,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3685464104810,6908,8,cpptools,64,60,4,3,3000738,1091318,17601,27522,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728262161466,6126,11,libuv-worker,45,45,0,3,627210,158000,3511,13395,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680283541115,49853,2,gly-rayon-0,3,3,0,1,54471,6352,2117,2776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3664512062704,49540,9,code,1,0,1,0,84889,44944,44944,44944,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3666642245642,49557,0,docker,61,60,1,0,681863,325124,5329,41688,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3675910193820,4409,12,localsearch-3,1,1,0,1,191277,11402,11402,11402,1,0,0,0,0,0,0,0,0,2,19056,35106,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,idle_baseline
3696953064754,49987,6,pool-2790,11,11,0,2,692455,109274,9934,25227,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727740512623,8828,6,StyleThread#3,2,2,0,1,17342338,11351,11351,11351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726943724368,27814,3,Timer,472,471,1,8,24437530,6039722,12823,44483,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3682016041657,38608,3,kworker/u64:6,264,64,200,4,24990901,3815056,14673,37951,260,0,0,0,78,290,55272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1364,4368,12,1226,0,0,0,idle_baseline
3668531025001,49500,15,pool-2766,12,11,1,2,2984501,215452,17954,138589,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3629670480989,49330,15,docker,1,0,1,1,214872,12904,12904,12904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730933309333,6147,12,code,79,68,11,13,14802449,974129,12330,23294,79,0,28,0,2,1,1536,0,0,721,17000924,200757232,65,37,4424,296,0,486,1798071,133,85582604,0,8,385,1229,12774,0,0,0,0,0,idle_baseline
3681004856091,49890,6,docker,1,0,1,1,43832,7384,7384,7384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3699484098049,50057,3,docker,8,7,1,0,946990,98505,12313,45686,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3720013951550,50175,7,docker,1,0,1,1,57968,10059,10059,10059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3677906104082,8804,11,Isolated Web Co,11,10,1,1,5497847,145441,13221,17543,11,0,2,0,2,2,4608,0,0,62,6239,24355,28,18,28,18,0,16,5119,0,0,0,0,47,1107,4218,0,0,0,0,0,idle_baseline
3669026805540,4513,15,xdg-desktop-por,4,4,0,1,990381,31881,7970,10921,4,0,0,0,2,4,128,0,0,12,5130,16350,2,5,16,33,0,2,2805,0,0,3,0,0,0,0,0,0,0,0,0,idle_baseline
3668695724730,49691,11,docker,6,5,1,1,269214,88895,14815,36949,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727764417217,1465,6,tuned,16,15,1,2,1905031,220074,14671,23594,15,0,0,0,0,0,0,0,0,194,226879947,1000471317,0,0,0,0,0,194,226879947,0,0,0,70,0,0,0,0,0,0,0,0,idle_baseline
3609310164952,1513,14,containerd,45,45,0,3,2966033,549445,12487,26860,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726571925565,43863,12,kworker/12:1,3378,9,3369,0,133641221,196332929,58328,1666866,3366,0,0,0,8,6296,6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253,2331,78897,0,0,0,0,0,idle_baseline
3728334946661,5882,9,code,65,54,11,3,38056280,433193,7735,15880,56,0,174,0,664,515,698600,0,0,280,1767707,303432256,0,0,0,0,3,230,2147336,47,21309,0,3,321,1051,10450,14,1731,0,0,0,idle_baseline
3731427613356,8888,6,TaskCon~ller #0,361,356,5,48,349606673,3243121,9566,68017,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3637865557717,49375,11,docker,1,0,1,1,58769,6603,6603,6603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3724958565884,50184,8,pool-2816,5,5,0,1,136144,21431,4286,6582,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730039384372,6045,10,Chrome_ChildIOT,236,234,2,21,28180823,2794965,12099,28994,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3656959877975,49452,9,pool-2761,91,91,0,3,5057358,617190,6782,47178,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728405436336,8558,5,WRWorkerLP#0,1,1,0,1,246832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727118832924,6052,13,ThreadPoolForeg,23,23,0,2,23165041,293627,12766,86712,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728434138768,38529,12,kworker/u64:5,513,115,398,106,45591976,8435363,16637,98554,507,0,0,0,106,849,417840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1029,4368,40,4588,0,0,0,idle_baseline
3613265984965,49227,10,docker,2,1,1,0,389457,53200,26600,40757,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3717945064797,5507,8,gvfsd-http,2,1,1,2,11666498,19566,9783,11341,2,0,23,0,95,120,196576,0,0,12,2580495317,30965819452,3,0,544,0,0,8,13663,0,0,1,1,100,860,3947,267,618,0,0,0,idle_baseline
3668527838765,49638,3,gly-rayon-0,2,0,2,1,366015,2074,2074,2074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3711803514064,50131,12,docker,5,4,1,0,330397,57589,11517,36798,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3724755456206,8577,10,zen:gl0,134,120,14,20,50341783,1293797,10872,20879,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3656953956456,49369,9,pool-2752,4,4,0,1,131306,10531,2632,3236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726603543387,50220,13,blocking-660,3,3,0,1,1167412,10720,3573,5210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726591562892,8484,4,WaylandProxy,1661,1644,17,193,141848623,19709353,12151,319808,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3693025720140,50013,2,pool-2794,3,3,0,1,802109,23373,7791,11341,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3707682063372,50102,12,docker,1,1,0,0,46437,39945,39945,39945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3670748368614,49765,12,docker,4,3,1,1,108764,21699,5424,10489,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3676953390680,49790,0,pool-2779,21,20,1,3,1940317,233326,11110,20628,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3671927243193,49778,8,code,1,0,1,0,1546811,36108,36108,36108,1,0,95,5,9,3,4000,0,0,1,12273,12273,0,1,0,1,0,0,0,0,0,0,0,4,1084,1783,4,1066,0,0,0,idle_baseline
3725159107561,8888,2,TaskCon~ller #0,229,225,4,28,258780905,1816751,8569,29125,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3671140155510,49770,14,git-remote-http,8,1,7,2,9295567,0,0,0,0,0,168,1,3,0,7168,0,0,11,5337,18525,4,0,1443,0,2,5,2254,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3654268337570,49482,12,docker,1,1,0,0,53821,36428,36428,36428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728732668573,6046,2,VizCompositorTh,584,581,3,52,78641561,9621380,17059,69260,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3702988219228,3992,6,JS Helper,4,4,0,2,822708,30827,10275,11512,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3669265016221,49720,2,gly-rayon-12,1,0,1,1,51757,1933,1933,1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3725059061808,8553,1,Renderer,110,106,4,2,25721305,1228199,11478,18525,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727050300077,9177,3,Web Content,1,1,0,1,47999,2245,2245,2245,1,0,0,0,1,1,512,0,0,3,3008,3877,2,1,2,1,0,0,0,0,0,0,0,3,474,491,0,0,0,0,0,idle_baseline
3707275636468,4240,5,gsd-color,2,2,0,0,453528,17883,8941,9768,2,0,0,0,2,0,512,0,0,9,6666646610,59999796328,2,4,16,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,idle_baseline
3727113111699,1093,2,systemd-resolve,12,12,0,4,6779602,93003,9300,23804,10,0,0,0,52,721,71232,0,0,24,699634148,9625926817,8,5,16,279,0,0,0,11,1526444173,0,0,76,1017,12543,0,0,0,0,0,idle_baseline
3726557120971,50223,15,blocking-661,1,1,0,0,353080,38753,38753,38753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3656946917458,49394,12,pool-2755,96,96,0,2,5819979,763961,7957,22312,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726000162774,5833,0,ThreadPoolForeg,2,2,0,1,196248,19837,9918,12854,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3714004177426,3990,8,JS Helper,4,3,1,2,2391640,47940,23970,36940,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730274789308,50302,6,docker,9,9,0,1,25781424,67306,8413,11632,8,0,2019,5,44,1682,49336,0,0,72,12927,267860,10,0,7831,0,39,23,8863,0,0,0,0,32,832,1453,37,785,0,0,0,idle_baseline
